province,ym,disease,persons,visits,opd,ipd
ปัตตานี,2022-07,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,15356,16455,15330,50
ปัตตานี,2022-07,โรคปอดอุดกั้นเรื้อรัง,697,1212,679,88
ปัตตานี,2022-07,โรคผิวหนังอักเสบ,342,360,342,1
ปัตตานี,2022-07,โรคลมพิษ,311,346,308,3
ปัตตานี,2022-07,โรคหอบหืด,1009,1310,1001,24
ปัตตานี,2022-07,โรคเยื่อจมูกอักเสบจากภูมิแพ้,119,125,119,0
ปัตตานี,2022-07,โรคเยื่อบุตาอักเสบ,562,590,562,0
ปัตตานี,2022-08,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,17750,19412,17719,65
ปัตตานี,2022-08,โรคปอดอุดกั้นเรื้อรัง,815,1341,798,91
ปัตตานี,2022-08,โรคผิวหนังอักเสบ,493,519,492,1
ปัตตานี,2022-08,โรคลมพิษ,356,383,354,4
ปัตตานี,2022-08,โรคหอบหืด,1170,1495,1163,34
ปัตตานี,2022-08,โรคเยื่อจมูกอักเสบจากภูมิแพ้,165,169,165,0
ปัตตานี,2022-08,โรคเยื่อบุตาอักเสบ,822,876,822,0
ปัตตานี,2022-09,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,14043,15116,14023,52
ปัตตานี,2022-09,โรคปอดอุดกั้นเรื้อรัง,714,1121,706,72
ปัตตานี,2022-09,โรคผิวหนังอักเสบ,435,470,434,1
ปัตตานี,2022-09,โรคลมพิษ,368,408,368,9
ปัตตานี,2022-09,โรคหอบหืด,1099,1374,1088,41
ปัตตานี,2022-09,โรคเยื่อจมูกอักเสบจากภูมิแพ้,122,131,122,0
ปัตตานี,2022-09,โรคเยื่อบุตาอักเสบ,707,767,707,0
ปัตตานี,2022-10,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,12564,13466,12545,38
ปัตตานี,2022-10,โรคปอดอุดกั้นเรื้อรัง,814,1314,791,106
ปัตตานี,2022-10,โรคผิวหนังอักเสบ,521,540,520,1
ปัตตานี,2022-10,โรคลมพิษ,315,354,313,5
ปัตตานี,2022-10,โรคหอบหืด,1100,1391,1083,47
ปัตตานี,2022-10,โรคเยื่อจมูกอักเสบจากภูมิแพ้,156,160,156,0
ปัตตานี,2022-10,โรคเยื่อบุตาอักเสบ,657,700,657,0
ปัตตานี,2022-11,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,16876,18160,16855,49
ปัตตานี,2022-11,โรคปอดอุดกั้นเรื้อรัง,750,1185,737,84
ปัตตานี,2022-11,โรคผิวหนังอักเสบ,692,725,690,2
ปัตตานี,2022-11,โรคลมพิษ,451,496,450,10
ปัตตานี,2022-11,โรคหอบหืด,1153,1444,1140,45
ปัตตานี,2022-11,โรคเยื่อจมูกอักเสบจากภูมิแพ้,203,214,203,1
ปัตตานี,2022-11,โรคเยื่อบุตาอักเสบ,1650,1732,1650,0
ปัตตานี,2022-12,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,11732,12467,11716,24
ปัตตานี,2022-12,โรคปอดอุดกั้นเรื้อรัง,755,1171,741,85
ปัตตานี,2022-12,โรคผิวหนังอักเสบ,670,703,667,3
ปัตตานี,2022-12,โรคลมพิษ,315,339,315,3
ปัตตานี,2022-12,โรคหอบหืด,1102,1334,1093,26
ปัตตานี,2022-12,โรคเยื่อจมูกอักเสบจากภูมิแพ้,167,175,167,0
ปัตตานี,2022-12,โรคเยื่อบุตาอักเสบ,6857,7078,6857,0
ปัตตานี,2023-01,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,13524,14519,13504,47
ปัตตานี,2023-01,โรคปอดอุดกั้นเรื้อรัง,836,1327,814,107
ปัตตานี,2023-01,โรคผิวหนังอักเสบ,623,652,623,0
ปัตตานี,2023-01,โรคลมพิษ,349,392,347,5
ปัตตานี,2023-01,โรคหอบหืด,1156,1500,1141,54
ปัตตานี,2023-01,โรคเยื่อจมูกอักเสบจากภูมิแพ้,152,162,152,0
ปัตตานี,2023-01,โรคเยื่อบุตาอักเสบ,1390,1471,1390,0
ปัตตานี,2023-02,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,12031,12919,12013,47
ปัตตานี,2023-02,โรคปอดอุดกั้นเรื้อรัง,833,1301,813,107
ปัตตานี,2023-02,โรคผิวหนังอักเสบ,558,586,557,1
ปัตตานี,2023-02,โรคลมพิษ,345,387,344,5
ปัตตานี,2023-02,โรคหอบหืด,1134,1423,1120,40
ปัตตานี,2023-02,โรคเยื่อจมูกอักเสบจากภูมิแพ้,157,163,157,0
ปัตตานี,2023-02,โรคเยื่อบุตาอักเสบ,817,861,817,0
ปัตตานี,2023-03,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,11203,12012,11178,49
ปัตตานี,2023-03,โรคปอดอุดกั้นเรื้อรัง,911,1499,886,113
ปัตตานี,2023-03,โรคผิวหนังอักเสบ,594,611,594,0
ปัตตานี,2023-03,โรคลมพิษ,380,428,380,2
ปัตตานี,2023-03,โรคหอบหืด,1249,1559,1229,44
ปัตตานี,2023-03,โรคเยื่อจมูกอักเสบจากภูมิแพ้,185,192,185,0
ปัตตานี,2023-03,โรคเยื่อบุตาอักเสบ,751,812,751,0
ปัตตานี,2023-04,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,6356,6692,6335,42
ปัตตานี,2023-04,โรคปอดอุดกั้นเรื้อรัง,724,1200,706,101
ปัตตานี,2023-04,โรคผิวหนังอักเสบ,491,512,491,1
ปัตตานี,2023-04,โรคลมพิษ,387,433,385,7
ปัตตานี,2023-04,โรคหอบหืด,911,1142,902,34
ปัตตานี,2023-04,โรคเยื่อจมูกอักเสบจากภูมิแพ้,145,147,145,0
ปัตตานี,2023-04,โรคเยื่อบุตาอักเสบ,610,663,610,0
ปัตตานี,2023-05,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,13329,14149,13305,63
ปัตตานี,2023-05,โรคปอดอุดกั้นเรื้อรัง,902,1421,883,91
ปัตตานี,2023-05,โรคผิวหนังอักเสบ,585,602,585,0
ปัตตานี,2023-05,โรคลมพิษ,445,485,442,8
ปัตตานี,2023-05,โรคหอบหืด,1284,1598,1271,57
ปัตตานี,2023-05,โรคเยื่อจมูกอักเสบจากภูมิแพ้,169,176,169,0
ปัตตานี,2023-05,โรคเยื่อบุตาอักเสบ,770,814,770,1
ปัตตานี,2023-06,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,15160,16307,15139,62
ปัตตานี,2023-06,โรคปอดอุดกั้นเรื้อรัง,782,1268,764,99
ปัตตานี,2023-06,โรคผิวหนังอักเสบ,555,590,555,0
ปัตตานี,2023-06,โรคลมพิษ,407,441,405,4
ปัตตานี,2023-06,โรคหอบหืด,1262,1693,1248,58
ปัตตานี,2023-06,โรคเยื่อจมูกอักเสบจากภูมิแพ้,169,178,169,0
ปัตตานี,2023-06,โรคเยื่อบุตาอักเสบ,854,909,854,0
ปัตตานี,2023-07,โรคติดเชื้อทางเดินหายใจส่วนบนเฉียบพลัน,18981,20780,18928,95
ปัตตานี,2023-07,โรคปอดอุดกั้นเรื้อรัง,946,1627,918,128
ปัตตานี,2023-07,โรคผิวหนังอักเสบ,665,688,665,1
